#,name,date,time,value,
,pm1,2014-01-04,15:00:00,1.2105e-08,
,pm2p5,2014-01-04,15:00:00,1.91373e-08,
,pm10,2014-01-04,15:00:00,2.5594e-08,
,u10,2014-01-04,15:00:00,-7.02741,
,v10,2014-01-04,15:00:00,-4.14416,
,t2m,2014-01-04,15:00:00,288.913,
,d2m,2014-01-04,15:00:00,283.125,
,pm1,2014-01-04,18:00:00,9.69663e-09,
,pm2p5,2014-01-04,18:00:00,1.47888e-08,
,pm10,2014-01-04,18:00:00,2.00412e-08,
,u10,2014-01-04,18:00:00,-7.1011,
,v10,2014-01-04,18:00:00,-4.17116,
,t2m,2014-01-04,18:00:00,289.696,
,d2m,2014-01-04,18:00:00,281.978,
,pm1,2014-01-04,21:00:00,8.03628e-09,
,pm2p5,2014-01-04,21:00:00,1.22492e-08,
,pm10,2014-01-04,21:00:00,1.70583e-08,
,u10,2014-01-04,21:00:00,-7.27941,
,v10,2014-01-04,21:00:00,-4.41664,
,t2m,2014-01-04,21:00:00,289.776,
,d2m,2014-01-04,21:00:00,281.599,
,pm1,2014-01-05,00:00:00,8.29718e-09,
,pm2p5,2014-01-05,00:00:00,1.29221e-08,
,pm10,2014-01-05,00:00:00,1.7823e-08,
,u10,2014-01-05,00:00:00,-6.47643,
,v10,2014-01-05,00:00:00,-5.32949,
,t2m,2014-01-05,00:00:00,289.965,
,d2m,2014-01-05,00:00:00,280.956,
,pm1,2014-01-05,03:00:00,8.11966e-09,
,pm2p5,2014-01-05,03:00:00,1.29074e-08,
,pm10,2014-01-05,03:00:00,1.77178e-08,
,u10,2014-01-05,03:00:00,-6.34561,
,v10,2014-01-05,03:00:00,-5.21963,
,t2m,2014-01-05,03:00:00,288.929,
,d2m,2014-01-05,03:00:00,280.536,
,pm1,2014-01-05,06:00:00,9.00409e-09,
,pm2p5,2014-01-05,06:00:00,1.40807e-08,
,pm10,2014-01-05,06:00:00,1.92227e-08,
,u10,2014-01-05,06:00:00,-6.36589,
,v10,2014-01-05,06:00:00,-4.42241,
,t2m,2014-01-05,06:00:00,288.691,
,d2m,2014-01-05,06:00:00,280.476,
,pm1,2014-01-05,09:00:00,1.03788e-08,
,pm2p5,2014-01-05,09:00:00,1.57222e-08,
,pm10,2014-01-05,09:00:00,2.12793e-08,
,u10,2014-01-05,09:00:00,-5.63389,
,v10,2014-01-05,09:00:00,-3.91311,
,t2m,2014-01-05,09:00:00,289.28,
,d2m,2014-01-05,09:00:00,283.455,
,pm1,2014-01-05,12:00:00,1.68068e-08,
,pm2p5,2014-01-05,12:00:00,2.47248e-08,
,pm10,2014-01-05,12:00:00,3.2889e-08,
,u10,2014-01-05,12:00:00,-3.50193,
,v10,2014-01-05,12:00:00,-3.20534,
,t2m,2014-01-05,12:00:00,288.777,
,d2m,2014-01-05,12:00:00,283.821,
,pm1,2014-01-05,15:00:00,1.58629e-08,
,pm2p5,2014-01-05,15:00:00,2.26729e-08,
,pm10,2014-01-05,15:00:00,3.00395e-08,
,u10,2014-01-05,15:00:00,-2.77883,
,v10,2014-01-05,15:00:00,-0.997919,
,t2m,2014-01-05,15:00:00,287.897,
